appId,title,description,genres,primaryGenre,contentRating,size,supportedVersion,released,version,price,developer,score,reviews,store,title length ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.tutapp.gmg7,Idle Zombies,"Idle Zombies is idle and kill zombies game. You can play everywhere ,every time. It is a boring killer game.

HOW TO PLAY:
1 - Tap zombies to stop the zombies and kill the zombies
2 - Buy other weapons to support you kill the zombies
3 - Update weapons to","[""Games"",""Strategy"",""Entertainment"",""Arcade""]",Games,12+,105949184,4,05/08/2018,1.1.4,0,TuTApp,4,1688,App store,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.forever-entertainment.iesabelios,Iesabel,,"[""Games"",""Entertainment"",""Role Playing"",""Action""]",Games,17+,2620066816,5,08/07/2013,3.07,5.99,Forever Entertainment S.A.,3,283,App store,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.avidionmedia.iGunHD,iGun Pro,,"[""Games"",""Simulation"",""Action"",""Entertainment""]",Games,12+,72173568,6,19/11/2012,5.31,0,Crimson Moon Entertainment LLC,4.5,24443,App store,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.orangenose.tablefull,I'm Ping Pong King :),,"[""Games"",""Sports"",""Action"",""Entertainment""]",Games,12+,251897856,5,30/06/2018,2.2,0,Orangenose Studios,5,13342,App store,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sakura.rucky.nikakudori,iMahjong solitaire,"""iMahjong solitaire"" is a simple puzzle game using the Mahjong tiles.
You are also known as ""Shisen-Sho"".
Have only vertically.

Mahjong tiles are clear and that all get along on the screen.

Conditions take the tiles
When the tiles next to each other, tw","[""Games"",""Entertainment"",""Puzzle"",""Board""]",Games,4+,1991680,6,14/01/2010,1.3.1,0.99,"RUCKYGAMES CO., LTD.",2.5,10,App store,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.iap.ImDontai2,ImDontai,,"[""Games"",""Action""]",Games,4+,46642176,2,,1.2,0,Lewis de Carvalho Lucas,5,1025,App store,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.bitwiz.game.imimic.iphone,iMimic: 80's Vintage Electronic Memory Game,The 80's are back! And your memory will be challenged by this retro-style electronic game*. Repeat the sequence of tones and lights played by iMimic - it starts with a single tone and every round the sequence gets one tone longer - how far can you follow ,"[""Games"",""Music"",""Entertainment""]",Games,4+,43282432,4,23/03/2011,1.43,0,Fernando Sciessere,4,2220,App store,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.tapstar.monkeykingsaga,Immortal Legends - TD,"Defend your spirit master in epic battles, evolve free-roaming heroes and turn monsters into allies as you journey through mythical China! 

The unlikeliest of heroes join forces to help their monk fulfill his journey across perilous lands set in the worl","[""Games"",""Entertainment"",""Action"",""Strategy""]",Games,9+,274897920,7,20/10/2015,2.0.0,0,Tapstar Interactive Inc.,3,25,App store,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.tastypill.newbottle,Impossible Bottle Flip,"The sequel to our hit game ""Water Bottle Flip Challenge 2"" with over 1.5 million downloads!

Think you can take on the Impossible Bottle Flip? Download now to find out! Tap to flip through the room onto ordinary household objects to get to the finish, jus","[""Games"",""Sports"",""Arcade""]",Games,4+,37832704,5,03/03/2017,1.9,0,tastypill,4.5,26483,App store,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.sofarsogood.incredibox,Incredibox,"Incredibox is a music app for creating your own music with the help of a merry band of beatboxers. Part game, part tool, Incredibox is above all an audio and visual experience that introduces kids and adults to notions of rhythm and melody - in double-qui","[""Games"",""Music"",""Family"",""Music""]",Games,4+,77134848,5,,3.7,3.99,So Far So Good,5,1957,App store,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.indifoot.app,Indifoot,"A digital platform for the football fans to connect, share opinions, socialize, stay abreast of the current affairs in the football world.
a.	Connect with your fellow football fans in your city. Or get in touch with fans in a new city.
b.	Stay updated with official club and team feeds at your fingertips. No bullshit, just pure current affairs.
c.	Blog your opinions. Reach out to the multitude of fans across the globe.
d.	Test your knowledge about the beautiful game. Challenge friends and rivals to a showdown of footballing know-how.
e.	Numbers, Stats and Data: Simple and accessible for your ready reference.

App Features includes:
a.	Groups: Create or Join groups of fellow football fans. Be it an international team or a club team, there are thousands of fans like you waiting to join the wave.
b.	Feeds: Only the authentic feeds from the official social platforms of your favorite clubs and verified reporters as well as current and ex-players.
c.	Blogs: Opportunity to present your thoughts to the footballing community. Write yourself and get your friends onboard too. See your recognition in the footballing community rise with your contributions.
d.	Interactive: Test your knowledge about the beautiful game. Challenge friends and rivals to a showdown of footballing know-how.
e.	Stats: League tables, leader boards, top scorers, assist leaders and much more just a click away.",Sports,GAME,4+,9646899.2,6,30/10/2017,2.1.1,0,Indifoot Sports Private Limited,5,51,google store,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.fungames.infectionrelaunched,Infection Bio War,"INFECT the world population with the most exciting DISEASE game on the App Store. 
Spread your disease using different Symptoms and Resistances!! 
Features: 
- Choose your Level: Easy, Medium or Hard 
- Select the country to start your disease attack 
- E","[""Games"",""Simulation"",""Strategy""]",Games,4+,50015232,6,16/02/2014,1.1.1,0,Fun Games For Free,5,41712,App store,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.flyingdevelopmentstudio.infiniteflight,Infinite Flight,"Infinite Flight offers the most comprehensive flight simulation experience on mobile devices, whether you are a curious novice or a decorated pilot. Explore high definition scenery in regions from around the world with our diverse inventory of detailed ai","[""Games"",""Simulation"",""Racing"",""Sports""]",Games,4+,81767424,3,19/03/2012,18.06.02,4.99,Infinite Flight LLC,4,11754,App store,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.randomlogicgames.wordsearch,Infinite Word Search Puzzles,"Infinite Word Search will have you searching for words for hours on end. The app features 28+ categories of puzzles to choose from, each with multiple levels of difficulty and multiple game modes. Simply choose the category you like best and start finding","[""Games"",""Word"",""Trivia""]",Games,4+,82543616,4,14/08/2015,3.23,0,"Conversion, LLC",4.5,35136,App store,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.funlab.loop,Infinity Loop: Blueprints,,"[""Games"",""Puzzle"",""Entertainment"",""Board""]",Games,4+,26916864,5,,2.3,0,Estoty,5,984,App store,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.infinite.shooting.galaxy.attack,Infinity Shooting: Galaxy War,"Are you fan of space shooting, bullet hell games and like to blast enemies for glory? If the answer is ""HELL YES!"" Infinite Shooting: Galaxy Attack will suit you best!

Our Solar System has been invaded by space enemies, but we still have you as our last ","[""Games"",""Action"",""Arcade""]",Games,4+,210864128,5,07/02/2018,3.1.2,0,doan lan,5,14036,App store,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.murka.casualslots,Infinity Slots: Las Vegas Game,"Welcome to Infinity Slots!

Infinity Slots is fast becoming the Number 1 Las Vegas style Slot Machine Game. You can get a big win with over 90 of the best, unique Casino Slots games featuring a huge variety of themes from the epic Space Travel to Wild Wes","[""Games"",""Card"",""Entertainment"",""Casino""]",Games,12+,403724288,5,19/09/2015,4.14.0,0,Murka Entertainment Limited,4.5,78225,App store,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.disney.thoughtbubbles,Inside Out Thought Bubbles,,"[""Games"",""Puzzle"",""Arcade"",""Entertainment""]",Games,4+,311385088,4,18/06/2015,1.23.5,0,Disney,4.5,24845,App store,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.aiyouxi.intellectlink,Intellect Link-Connect Color Lines,"Simply connect more dots of the same color on the board and clear them. Connect matching colors with pipe to create a Lines. Pair all colors, and cover the entire board to solve each puzzle in Color Maze. Free play through hundreds of levels, Free gameplay ranges from simple and relaxed, to challenging and frenetic, and everywhere in between.
Features:
鈽 Over 1000 free puzzles challenging
鈽匱otally Free to play
鈽匱he best casual game for killing time
鈽匔olorful, clean, stunning and great HD quality graphics
鈽匔hallenge your friends or global players with the best high score
Intellect Link is a very addictive, yet simple puzzle game, where you need to connect dots with a line. Connect Color Lines is full of options to choose from, from easy play to brain teasing and mental twisting puzzles. You will enjoy it from the first time you pick it up and it will keep you busy for endless hours whenever you have leisure time or a few minutes to kill. Enjoy this simple, yet addictive game played by thousands of people around the world. Connect the pairs, fill up the whole board without leaving any empty square on the board.
Link the most blobs and win this game!",Puzzle,GAME,4+,9332326.4,7,17/05/2018,1.0.7,0,FUN GAMES!,5,0,google store,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.wecreatestuff.ag.Interlocked,Interlocked,"Are you smart enough to unlock the secret? 

#1 Puzzle Game
#3 Game Overall
#7 Overall App

""Puzzle lovers, this will quickly become one of your favorites!""
""Love this game, great visual puzzles, very friendly interface"" 

Do you know those puzzles consis","[""Games"",""Puzzle""]",Games,4+,35350528,5,16/10/2012,1.1,0,Armor Games Inc,4.5,11989,App store,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.pikpok.dr2.iosstore,Into the Dead 2,"Journey through the zombie apocalypse in a race to save your family. Arm yourself with an arsenal of powerful weapons and do whatever it takes to survive. Maim, mow down, and massacre the Dead - anything to keep moving! In a world where no one is safe, ho","[""Games"",""Arcade"",""Action""]",Games,17+,973170688,4,11/10/2017,1.16.1,0,PikPok,4.5,17489,App store,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.thegameappstudio.intothehole,Into The Hole | .io | The Black Hole,"Into The Hole | .io | The Black Hole.io is a traffic and road safety awareness endless game from our daily lives where each people witness the careless people who meets an accident while crossing road, while driving, while on railway station/train station, while ignoring traffic rules etc by using mobile phones and other electronic gadgets.

Game Features :
鉀 Drag the black.io hole with your finger  !
鉀 Collect coins and points on pulling people into the hole !
鉀 Play this endless blackhole.io game !
鉀 Drag people into the hole and survive !
鉀 Drag .io people using phone !
鉀 Play Offline

Into The Hole is a torn chapter in everyday's  life  i.e with the advancement in technology safety has become a greatest concern.Into The Hole shows a portion of it and its de-merits with such advancement.

The gameplay is simple.Look out for .io people who uses mobile on road and while driving and drag the blackhole suck them Into The Hole.Play the endless game challenge and survive as long as you can .

Note : Most people who give 1 star review /rating states its a mere copy of famous Hole.io but its not.This  Into The Hole | .io | The Black Hole is one of a kind game.You will understand it after playing this game and not simply looking at screenshots and installing(not fully) just to give a 1/one star rating/review . 

Stay Safe....",Arcade,GAME,4+,19922944,7,23/06/2018,1,0,TheGameAppStudio,2.5,224,google store,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.tap4fun.reignofwar,Invasion: Modern Empire,"Selected by Facebook as one of BEST MOBILE GAMES

Invasion: Modern Empire is an online war-themed MMO game that challenges you to conquer and battle your way to world domination in the midst of a global apocalypse.       

Prepare yourself for stunning 3D","[""Games"",""Entertainment"",""Strategy"",""Simulation""]",Games,12+,728104960,5,26/02/2015,1.38.70,0,TAP4FUN (HONGKONG) LIMITED,4,6301,App store,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
satsumadroid.iq.test.intelligence,IQ Test - Intelligence Test,"This game measures your Intelligence Quotient (IQ), which will allow you to know the strength of your own mind. It evaluates your learning ability, memory, logical think ability and creativity.
This quiz is developed with the aim of measuring your Intelligence Quotient (IQ).
How Many Brain Teasers Can You Solve?
Play The Best IQ Test To Find Out If You're A Genius!
Intelligence test is a multiple level time constrained quiz application for nearly all age groups kids,Teen-age ,middle age and old age people.
Test and improve your intelligence with this application. If you are ready for challenges than be ready for a 9 levels quiz, let's see how far you progress keeping in mind the time constraints which make it more adventurous.


Features:
鈥 Multi-Level Quiz application.
鈥 Time constrained.
鈥 beautiful layout and UI.
鈥 totally free.",Puzzle,GAME,4+,8703180.8,9,21/11/2014,1.0.1,0,NxtGenTech,3.5,208,google store,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.tapgang.iroll,iRoll Up Friends: Multiplayer Rolling and Smoking Simulator Game,"The #1 Multiplayer Rolling and Smoking Simulator 

Join the thousands of Next peer players, and beat their times! 

Have you ever wanted Roll Up? Now you can here is a fun way to practice the rolling and smoking process, the iRoll Up Multiplayer App! Lear","[""Games"",""Entertainment"",""Trivia""]",Games,17+,100568064,7,28/04/2013,6.2,0,"Tapgang Apps and Games, Inc.",3.5,605,App store,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.gameloft.ironblade,Iron Blade: Medieval RPG,,"[""Games"",""Role Playing"",""Action""]",Games,12+,3995692032,4,24/05/2017,1.9.0,0,Gameloft,4.5,20334,App store,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.realtechvr.ironfistlite,Iron Fist Boxing Lite,,"[""Games"",""Sports"",""Sports"",""Arcade""]",Games,12+,112011264,5,18/12/2009,5.5.1,0,Realtech VR,3,5815,App store,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.chillingo.ironforce,Iron Force,"Fight for your honor in epic, explosive online multiplayer tank battles. Join millions of players and take on legions of commanders from all over the world in team-based skirmishes and chaotic free-for-all conflicts.

ENLIST TODAY!
Jump into a tank and go","[""Games"",""Arcade"",""Entertainment"",""Action""]",Games,12+,153712640,4,24/07/2013,2.9.6,0,EA Chillingo,5,148509,App store,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.ironhidegames.ironmarines,Iron Marines,"From the creators of the award winner Kingdom Rush trilogy comes the most extraordinary space odyssey. A real-time, dynamic and deep strategy game that will transport you to amazing and unknown planets. Immersive, engaging gameplay, ridiculously appealing","[""Games"",""Action"",""Entertainment"",""Strategy""]",Games,9+,800410624,5,13/09/2017,1.5.0,2.99,Ironhide S.A.,5,18836,App store,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.trinitigame.isniper3darcticwarfare,iSniper 3D Arctic Warfare,,"[""Games"",""Arcade"",""Action"",""Entertainment""]",Games,12+,326234112,8,12/07/2012,1.1.2,0,Triniti Interactive Limited,4,6913,App store,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.selim.survivalcrafting,"Isolated: Survive,Craft & Mine","Advanced crafting, inventory & loot survival sandbox adventure block building story mode game, pickup items & hide in chests, use weapons protect against zombie. Explore, mine resources, craft tools and weapons. Isolated is pixel survival adventure rps ga","[""Games"",""Simulation"",""Adventure""]",Games,12+,158972928,7,25/04/2016,2.0.4,0,Selim Aksoy,2.5,17,App store,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.navobet.ItalianVacation,Italian Vacation,"Retro casino slot machines in the new format! Most favorite classic video slot machines on your phone or tablet absolutely free! Even if you've never played these games, you only try once you get into this atmosphere of these games. Five reels, nine lines, two bonus games, the possibility of doubling, original sound, fair play!
Features:
- 10.000 free credits
- Bonus every hour
- No need internet connection
- Doubling win in the risk game
- Autoplay
- Mathematics from the real slot machines",Casino,GAME,12+,30408704,7,07/10/2017,8.3,0,NavoBet,5,1,google store,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.inillc.iveneveradult,I've Never Drinking Game 21+,"""... All of us have secrets in our past. It's time to expose them in the name of having a good time. Get your friends together, fill the refrigerator with booze, and come clean about what you've done in the sack and in the Jacuzzi."" - Playboy Magazine

"".","[""Games"",""Card"",""Entertainment""]",Games,17+,580343,10,06/10/2009,2.5,0.99,"INI, LLC",3,69,App store,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tigerstripesLLC.JacknJillHDLite,Jack and Jill: A Singalong,"Jack and Jill is a fun and exciting musical kids app. Featuring professionally recorded children's music and educational games, your child can join Jack and Jill run up the hill! 

""Jack and Jill is fabulous! It has some of the best music of any Kids app ","[""Games"",""Music"",""Education"",""Family""]",Games,4+,79178752,3,10/02/2011,2.3.1,0,Tiger Stripes LLC,3.5,161,App store,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.bigfishgames.jackpotcityslotsf2pios,Jackpot Magic Slots鈩 & Casino,,"[""Games"",""Card"",""Casino"",""Entertainment""]",Games,12+,102373376,5,15/07/2016,10.9.3,0,"Big Fish Games, Inc",4.5,137586,App store,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.williamsinteractive.jackpotparty,Jackpot Party - Casino Slots,,"[""Games"",""Card"",""Casino"",""Social Networking""]",Games,12+,240300032,5,12/12/2012,5005.03,0,Phantom EFX,4.5,77038,App store,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.Realore.JanesHotel2.free,Jane's Hotel 2: Family Hero,,"[""Games"",""Simulation"",""Strategy"",""Entertainment""]",Games,4+,132060160,6,08/09/2011,1.1,0,G5 Entertainment AB,4,1742,App store,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.assassinrevenge.fridaythe13th,Jason Killer Game: Haunted House Horror 3D,"Welcome to the worst nightmare of every human being 鈥 neglected country house, which actual host is the real mad maniac! Here you have a unique chance not to be a victim, but to be the maniac himself, so unleash your crazy fury and turn the life of these poor tourists into the hell before the police arrive! Hunt people and have fun playing Jason Killer Game: Haunted House Horror 3D!

Sinister grin, terrifying mask, weapon splashed with something blood-like鈥 You are a real horror of this awful place! For these poor humans it can seem safe and calm, but they still can鈥檛 guess what鈥檚 hiding at the other side of the door! Grab your chain saw or forcer and show them all who is the boss here! Destroy, slash and shred the bodies till the death! Watch these stupid people carefully, because they can call the 911 鈥 so when the police arrive, you鈥檇 be dead immediately!

Become the fear itself! You are really strong and fantastically horrifying mad maniac, but not all your 鈥榞uests鈥 are that simple and inoffensive: some of them are really aggressive to you! Choose your prey wisely not to be dead! Kill them before the police come and become the most blood-thirsty and crazy maniac the world ever knew with Jason Killer Game: Haunted House Horror 3D!

Earn points for each successfully killed enemy and power your personal characteristics like speed, noise level, stealth or hunter mode up! Unlock new powerful weapon such as forcer, machete, bat or axe! Make this place really dangerous!

Jason Killer Game: Haunted House Horror 3D features:
鈥	Ultimate mad maniac simulator game
鈥	Wide range of different rivals
鈥	Interesting types of weapons for more fun
鈥	Amazing 3D graphics

Your madness is whispering to you: kill or be killed! Listen to your inner voice, find all these weak people, wreak panic and havoc and just have fun playing Jason Killer Game: Haunted House Horror 3D!

Privacy policy: http://vasilijpervic.wixsite.com/assassinrevenge/single-post/2017/03/23/ASSASSIN-REVENGE-PRIVACY-POLICY",Adventure,GAME,17+,60817408,7,16/05/2017,1,0,Assassin Revenge,3.5,10635,google store,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.jvsz.jvsz,Jason vs Zombies,"The First-Jason-3D-Action Game
Supported devices: iPhone 3GS, iPod touch 4, iPhone 4, iPad 1, iPad 2 

***OUT NOW - The Mac App Version 1.2 of the game!*** FREE Download link:
http://itunes.apple.com/us/app/jason-vs-zombies-free/id444919078?mt=12

Coming ","[""Games"",""Adventure"",""Action""]",Games,17+,30903735,9,05/04/2011,1.3,2.99,Michael Sandt,3,570,App store,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.jdroid.gtavccheater,JCheater: Vice City Edition,"Please note: This is an unofficial third party application designed to input cheats into the GTA Vice City game. The game is not included.

Opens up the keyboard in game and displays a list of cheats available. No need for a physical keyboard anymore, everyone can cheat.

Important: On some devices the game is unable to handle the cheats and will close often. If this happens too often for your liking you have 15 minutes to refund using the play store. To minimise this issue use the cheats just after 鈥渓oading鈥 a save not 鈥渞esuming鈥. 

Instructions
1.	Open cheater app and press 鈥淪tart Cheater鈥.
2.	Start the game.
3.	While in game press the new 鈥淐heat鈥 button at the top of the screen.
4.	Find the cheat you want.
5.	Enter it in the on screen keyboard that opens.
6.	When you finish playing, open the cheater app again and press 鈥淪top Cheater鈥 to remove the 鈥淐heat鈥 button.

Please note: Some combinations of cheats can cause the game to close e.g. spawning too many cars in one location and using multiple weapons cheats at once.",Arcade,GAME,17+,1782579.2,9,02/01/2013,1.7,0.99,Net Tech Development Ltd,3.5,1353,google store,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.grue.jeepparking,Jeep Drive Traffic Parking Simulator Car Driving,"Let's have a drive with most challenging hurdles and experience the thrill of driving with ""Jeep Drive Rally Traffic Parking Simulator"" and have some crazy FUN!

It is the most addictive driving and parking game that puts your driving awareness and dexter","[""Games"",""Simulation"",""Entertainment"",""Racing""]",Games,4+,305123328,7,16/09/2016,1,0,Atta Ur Rehman Riaz Ahmad,4,4838,App store,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.mf.jelly.global,Jellipop Match,,"[""Games"",""Puzzle"",""Family""]",Games,4+,374199296,6,04/10/2016,6.0.0,0,"Microfun, Inc.",4.5,28319,App store,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.ketchapp.jellyjump,Jelly Jump,"Little jellies need you more than ever before! They keep drowning over and over again. Only you can keep them safe...

Jump higher, survive longer and never give up!

Collect little jelly blobs and craft new jellies out of them. Challenge your friends in ","[""Games"",""Action"",""Arcade"",""Entertainment""]",Games,4+,249597952,7,26/02/2015,1.4,0,Ketchapp,4.5,52334,App store,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net.wooga.jellysplash,Jelly Splash: Fun Puzzle Game,"KICK BACK and MATCH WITH A SPLASH!

Match 3 or more Jellys in this splashtastic, addicting matching game! Fall in love with our fun-filled matching game. Join the colorful Jellys and try to match 3 or more of them in a row or diagonally to form the longes","[""Games"",""Puzzle"",""Entertainment"",""Arcade""]",Games,4+,137836544,6,21/08/2013,3.40.0,0,wooga,4.5,64073,App store,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.sonypicturestelevision.jeopardy2,Jeopardy! World Tour,,"[""Games"",""Word"",""Trivia"",""Entertainment""]",Games,4+,389438464,4,17/05/2017,35.0.0,0,Sony Pictures Television,4.5,50939,App store,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.trueaxis.jetcarstunts1,Jet Car Stunts,"------ Apple: Best Games of 2009 ----- AppModo: ""truly one of the best iPhone games"" ----- PocketFullOfApps: ""An absolute must have game!"" -----
------ Customer: ""and I thought doodle jump was addictive"" ----- Many Customers: ""Best"" and ""Ever""

Jet Car St","[""Games"",""Entertainment"",""Racing"",""Action""]",Games,4+,41907200,5,13/11/2009,1.6.4,1.99,True Axis,4,4117,App store,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
